userID,Gender,Age,DAT,Tenant,Price,category_big,category_mid,category_small,Address
EVW18406,여성,30대,2024-05-09 0:18,나이키,29000,전문점/일반테넌트,패션잡화,스포츠,서울특별시 강동구
PGV52962,여성,30대,2025-08-09 0:11,레이첼콕스,59000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 중랑구
NXO27070,여성,30대,2025-01-25 13:32,동네카페,6000,F&B,카페,커피,서울특별시 도봉구
ERX34167,남성,40대,2021-02-05 7:11,샐러디,11900,F&B,푸드코트,기타F&B,서울특별시 동대문구
HWN39762,여성,40대,2023-10-29 11:57,아이레시피,19200,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 동대문구
GOI65077,여성,30대,2021-03-20 10:21,모닝글로리,2000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 마포구
VTW94447,여성,30대,2021-01-27 9:37,더바디샵,17000,전문점/일반테넌트,H&B,바디/향수,서울특별시 용산구
IJN90343,여성,40대,2024-06-19 17:12,마인드브릿지,99000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 영등포구
LSX63023,여성,30대,2021-12-24 13:53,부띠끄1111,74930,전문점/일반테넌트,패션의류,여성의류,서울특별시 도봉구
JBT70878,여성,40대,2022-10-08 5:15,교보문고,32500,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 강동구
BQC16426,남성,40대,2021-05-07 8:12,파리바게트,18500,F&B,카페,베이커리,서울특별시 강서구
OIX43296,여성,30대,2021-09-25 17:35,응응스크르,5400,F&B,테이크아웃,아이스크림,서울특별시 중구
KDE86610,여성,50대,2024-03-18 21:28,알파문구,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 노원구
TVC54243,남성,50대,2022-04-06 8:36,H&M,46000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 용산구
WKH44753,여성,30대,2023-11-15 1:55,트리아농,49800,F&B,레스토랑,양식,서울특별시 양천구
EIG16964,여성,40대,2023-09-05 0:04,주크,89800,전문점/일반테넌트,패션의류,여성패션,서울특별시 중랑구
NJO04936,여성,30대,2023-06-23 11:29,프라이스클럽,8900,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 중랑구
TLH83265,여성,50대,2021-09-21 4:17,SPAO,149600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
YXH34348,여성,60대,2022-08-17 15:13,베이직하우스,32800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
GOW05110,여성,20대,2023-08-16 21:49,프라이스클럽,23100,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 도봉구
ZQU16043,여성,40대,2021-11-05 2:16,헤라,3300,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강서구
AVW21188,여성,30대,2023-12-28 21:10,SPAO,11800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
YRX83084,남성,20대,2023-07-01 8:12,서울전통육개장,9000,F&B,레스토랑,한식,서울특별시 도봉구
LHJ79142,여성,40대,2024-09-02 5:07,국수나무,6000,F&B,레스토랑,한식,서울특별시 마포구
YRK75844,여성,30대,2025-02-04 11:22,소프레소,8600,F&B,카페,커피,서울특별시 도봉구
ZXG30282,여성,40대,2025-09-24 20:59,카페마마스,12300,F&B,카페,커피,서울특별시 강서구
NJV57859,여성,30대,2021-01-28 16:12,동네카페,14200,F&B,카페,커피,서울특별시 서초구
WEM12996,여성,50대,2023-12-07 0:20,알파문구,2000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 광진구
EPX03639,여성,40대,2022-05-22 14:02,알파문구,11000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 양천구
PGH89889,여성,40대,2025-02-17 10:04,유치회관,85000,F&B,레스토랑,한식,서울특별시 종로구
SWR78464,여성,40대,2025-09-13 2:43,폰갤러리,14800,전문점/일반테넌트,라이프스타일,기타라이프스타일,서울특별시 동작구
WOY45554,여성,30대,2021-11-26 7:16,H&M,37000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 영등포구
FGK22093,여성,40대,2021-02-07 5:33,H&M,41000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 관악구
AHD45390,여성,30대,2024-04-10 7:25,소프레소,4500,F&B,카페,커피,서울특별시 강남구
PZG66362,여성,20대,2022-08-14 22:44,리안헤어,20000,전문점/일반테넌트,서비스,뷰티케어,서울특별시 강동구
KMU74140,여성,40대,2021-10-30 16:23,아베크롬비,101500,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동대문구
YNT13586,여성,40대,2021-10-08 15:12,파머스마켓팥집,54300,F&B,레스토랑,한식,서울특별시 성북구
YFH06326,여성,40대,2025-10-19 5:16,사봉,70400,전문점/일반테넌트,H&B,코스메틱,서울특별시 강서구
YKU42950,여성,50대,2022-02-16 23:44,H&M,262000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강북구
MCL02855,남성,30대,2023-02-12 19:20,카페마마스,15500,F&B,카페,커피,서울특별시 마포구
TXR15704,남성,40대,2025-12-23 2:31,테이스팅룸,71700,F&B,레스토랑,양식,서울특별시 은평구
LYP65616,여성,40대,2023-02-24 4:51,슈퍼타이,24000,F&B,레스토랑,아시안,서울특별시 영등포구
PET35196,남성,40대,2022-08-18 4:18,부띠끄1111,79500,전문점/일반테넌트,패션의류,여성의류,서울특별시 영등포구
TNU21866,여성,40대,2022-02-11 14:15,캉골,78000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동작구
QGT07019,여성,40대,2024-10-30 22:32,타이거커피,19100,F&B,카페,커피,서울특별시 구로구
HLU46179,여성,40대,2022-11-14 11:40,라페르바,8900,전문점/일반테넌트,H&B,뷰티케어,서울특별시 송파구
GEU35652,여성,30대,2025-01-26 5:35,라이라이,30000,F&B,레스토랑,중식,서울특별시 도봉구
QDR95059,남성,40대,2023-10-23 12:58,연식당,20000,F&B,레스토랑,한식,서울특별시 중랑구
UAH21081,여성,40대,2021-07-12 20:46,크리드 어벤투스 오 드 퍼퓸,166250,전문점/일반테넌트,H&B,바디/향수,서울특별시 노원구
TWK00435,여성,40대,2021-03-13 17:10,올리브영,22000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강동구
HTC41471,남성,30대,2023-01-27 15:14,커피빈,8800,F&B,카페,커피,서울특별시 은평구
EIG16964,여성,40대,2025-01-28 10:59,이디야,9800,F&B,카페,커피,서울특별시 중랑구
ERB64630,여성,40대,2022-04-29 8:39,델리이노밸리,56400,F&B,레스토랑,델리,서울특별시 강동구
YET09768,여성,30대,2024-02-28 8:46,풋마트,29000,전문점/일반테넌트,패션잡화,신발멀티,서울특별시 영등포구
SER53850,여성,30대,2022-02-13 12:01,감미옥,30000,F&B,레스토랑,한식,서울특별시 강동구
OUY11378,여성,30대,2023-01-01 5:35,아디다스,119000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 중랑구
PHX76111,남성,30대,2022-10-20 8:23,헤라,9800,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강서구
WEM12996,여성,50대,2021-11-10 5:11,감미옥,30000,F&B,레스토랑,한식,서울특별시 광진구
OFG48272,여성,30대,2021-05-29 2:19,애슐리,12000,F&B,레스토랑,양식,서울특별시 노원구
TCF01810,여성,40대,2025-09-12 8:17,홍콩반점0410,51000,F&B,레스토랑,중식,서울특별시 동작구
FCR97392,여성,40대,2023-04-08 3:27,베이직하우스,5000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
PCX72739,여성,30대,2022-05-20 16:00,메가커피,10600,F&B,카페,기타음료,서울특별시 영등포구
OFG48272,여성,30대,2025-03-05 3:19,던킨도너츠,25100,F&B,테이크아웃,베이커리,서울특별시 노원구
LOT03142,여성,30대,2021-09-30 0:00,부띠끄1111,24950,전문점/일반테넌트,패션의류,여성의류,서울특별시 서대문구
ROY34370,여성,30대,2025-05-23 10:19,지오다노,59900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
IEH75451,남성,40대,2021-10-29 10:23,프라이스클럽,1700,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 용산구
KQJ10493,여성,30대,2023-01-07 5:28,보배반점,127900,F&B,레스토랑,중식,서울특별시 서초구
MUG00952,여성,30대,2021-04-20 14:17,스무디킹,18000,F&B,카페,기타음료,서울특별시 강남구
OCH09887,여성,30대,2021-10-15 16:56,지오지아,26800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
OZM33968,남성,40대,2024-09-01 12:46,베이직하우스,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
ILG83751,남성,30대,2025-06-16 21:56,폴햄,112100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
PRY31644,남성,30대,2022-06-20 16:43,삼삼칠,138000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 강동구
DGJ18606,여성,30대,2023-10-22 9:10,드로우핏,89700,전문점/일반테넌트,패션잡화,가방,서울특별시 중랑구
SGV33298,여성,40대,2024-05-20 16:01,카시나,113400,전문점/일반테넌트,패션의류,여성패션,서울특별시 노원구
UHA97378,여성,40대,2024-11-16 5:15,SPAO,42800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동대문구
FGR43939,여성,50대,2021-02-07 2:45,사위식당,8000,F&B,레스토랑,한식,서울특별시 마포구
EPC67965,남성,30대,2023-10-21 8:42,슈퍼타이,15500,F&B,레스토랑,아시안,서울특별시 강남구
TCT76265,여성,40대,2021-06-28 1:44,훠시즌,27900,F&B,레스토랑,중식,서울특별시 마포구
OIX43296,여성,30대,2024-10-05 22:58,국수나무,8500,F&B,레스토랑,한식,서울특별시 중구
WKH44753,여성,30대,2021-07-16 7:31,알파문구,9000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 양천구
VTI24624,여성,30대,2025-03-04 7:43,라템,99100,전문점/일반테넌트,패션잡화,가방,서울특별시 동작구
PUQ93173,남성,40대,2022-03-17 4:38,미카도,28000,F&B,레스토랑,일식,서울특별시 종로구
AOU00304,여성,40대,2023-08-17 0:40,유니언,13800,F&B,카페,커피,서울특별시 중랑구
SHT73061,남성,30대,2023-10-20 18:42,오마뎅,38000,F&B,레스토랑,델리,서울특별시 송파구
CGR17900,여성,40대,2023-10-28 5:15,나이키,10000,전문점/일반테넌트,패션잡화,스포츠,서울특별시 구로구
GGN79866,여성,20대,2022-07-09 9:14,알파문구,7000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성북구
NXA33881,여성,40대,2022-01-23 8:29,밥상머리,7500,F&B,레스토랑,한식,서울특별시 서초구
CXM23617,여성,30대,2025-11-10 0:51,고피자,19300,F&B,레스토랑,양식,서울특별시 금천구
WCU90220,여성,30대,2021-04-08 10:27,밥상머리,6000,F&B,레스토랑,한식,서울특별시 동작구
DXZ50025,여성,30대,2023-02-09 15:52,강가,17800,F&B,레스토랑,양식,서울특별시 서초구
DSC80196,여성,30대,2022-07-23 23:47,서울전통육개장,9000,F&B,레스토랑,한식,서울특별시 양천구
FXJ51660,여성,40대,2022-04-27 7:59,메가커피,15500,F&B,카페,기타음료,서울특별시 서초구
RSJ74130,여성,50대,2021-08-19 20:56,사위식당,16000,F&B,레스토랑,한식,서울특별시 송파구
CEA90827,남성,30대,2022-06-07 1:43,천안 호두과자,16000,F&B,테이크아웃,베이커리,서울특별시 서대문구
OZM33968,남성,40대,2023-03-21 3:38,H&M,29000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
VPH75950,여성,20대,2023-10-28 15:40,룰루레몬,79000,전문점/일반테넌트,패션의류,스포츠,서울특별시 마포구
MGH55293,여성,20대,2024-11-13 15:30,파리바게트,6700,F&B,카페,베이커리,서울특별시 관악구
PGO36268,남성,40대,2025-07-06 16:26,유니언,4500,F&B,카페,커피,서울특별시 종로구
HPN44114,남성,30대,2024-03-15 5:56,알몬도,53000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 동대문구
QHA37720,남성,30대,2024-01-01 15:19,비타민하우스,6500,F&B,카페,기타음료,서울특별시 강남구
DMC90330,여성,60대,2023-06-27 6:26,레벨5,25000,전문점/일반테넌트,패션의류,여성패션,서울특별시 영등포구
PSE46203,여성,30대,2025-03-30 20:37,유치회관,169500,F&B,레스토랑,한식,서울특별시 강동구
LSX63023,여성,30대,2023-03-06 19:19,그란데라인,7000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 도봉구
MQP43451,여성,30대,2021-07-24 16:32,모닝글로리,611600,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강서구
TAY42393,여성,30대,2021-01-31 21:02,혜태,3500,F&B,테이크아웃,스위트,서울특별시 강남구
DQE24984,여성,40대,2021-07-05 4:40,H&M,30000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 구로구
DVI16149,여성,40대,2025-10-11 4:00,타코닷,66760,F&B,레스토랑,양식,서울특별시 관악구
WHG78064,여성,30대,2023-07-04 17:33,무지,49700,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 서대문구
CXM23617,여성,30대,2025-11-04 7:46,커피빈,5300,F&B,카페,커피,서울특별시 금천구
REQ93870,여성,30대,2025-07-24 2:36,그란데라인,55000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 서대문구
PRY31644,남성,30대,2025-06-23 12:30,공차,12400,F&B,카페,기타음료,서울특별시 강동구
XSB86841,여성,40대,2021-05-31 8:46,삼대국수회관,23800,F&B,레스토랑,한식,서울특별시 도봉구
YZA48567,여성,30대,2024-06-16 23:52,후아유,47000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동작구
HIG74624,여성,40대,2022-05-23 14:02,효자낙지마당,9500,F&B,레스토랑,한식,서울특별시 광진구
XCC94476,남성,40대,2022-02-13 8:10,국수나무,6000,F&B,레스토랑,한식,서울특별시 용산구
QTG36528,여성,30대,2025-01-11 13:04,알파문구,7000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 동작구
MCW03620,남성,40대,2025-08-24 17:53,파크랜드,90000,전문점/일반테넌트,패션의류,남성패션,서울특별시 관악구
KGR07249,여성,40대,2022-12-12 22:22,아이레시피,23000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 관악구
DVI16149,여성,40대,2024-04-27 15:51,로봇커피,6000,F&B,카페,커피,서울특별시 관악구
SRP07654,여성,30대,2021-02-15 5:11,베이직하우스,23600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
GHJ74685,여성,30대,2024-08-15 12:52,하치돈부리,25000,F&B,푸드코트,일식,서울특별시 동대문구
YKU42950,여성,50대,2023-11-22 1:01,타이거커피,10000,F&B,카페,커피,서울특별시 강북구
PZZ34219,여성,50대,2025-05-04 3:19,지오지아,106200,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
YSG46983,여성,40대,2024-04-07 14:41,레벨5,220000,전문점/일반테넌트,패션의류,여성패션,서울특별시 용산구
LYP65616,여성,40대,2022-12-27 12:10,동이버섯마을삼계탕,60000,F&B,레스토랑,한식,서울특별시 영등포구
MVQ73486,여성,30대,2025-08-04 6:07,연식당,105000,F&B,레스토랑,한식,서울특별시 양천구
NGV14002,여성,50대,2022-02-02 21:49,바른샐러드,8400,F&B,카페,기타F&B,서울특별시 서대문구
KMW57156,남성,50대,2021-09-04 1:08,롤링파스타,60800,F&B,레스토랑,양식,서울특별시 노원구
BCX64491,남성,30대,2021-11-22 17:59,아베크롬비,79900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 마포구
XOD47771,남성,30대,2022-12-03 19:29,강가,47800,F&B,레스토랑,양식,서울특별시 구로구
GEM98370,여성,40대,2022-05-26 8:44,배스킨라빈스,3500,F&B,테이크아웃,스위트,서울특별시 송파구
QGS31936,여성,20대,2024-07-09 6:17,지오지아,54600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
MNG82992,남성,50대,2022-05-04 6:20,무지,7100,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 성북구
VJA94866,여성,50대,2023-10-04 23:32,SPAO,2000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
QBR71805,여성,50대,2022-11-22 5:49,험멜,39000,전문점/일반테넌트,패션의류,스포츠,서울특별시 강서구
WKH44753,여성,30대,2025-08-20 15:27,타이거커피,4700,F&B,카페,커피,서울특별시 양천구
VTI24624,여성,30대,2021-08-18 18:17,파리바게트,2500,F&B,카페,베이커리,서울특별시 동작구
BDP70011,여성,60대,2024-05-04 15:14,돼지게티,27500,F&B,레스토랑,양식,서울특별시 구로구
IZG35936,여성,50대,2022-01-04 22:08,메가커피,17600,F&B,카페,기타음료,서울특별시 종로구
EBA03572,여성,20대,2022-05-15 17:58,한스,8600,F&B,카페,베이커리,서울특별시 동작구
XNN55618,남성,30대,2023-02-11 11:10,스시&탕,12000,F&B,레스토랑,일식,서울특별시 성동구
ITQ12164,여성,30대,2021-02-26 21:57,닥터스킨샵,8000,전문점/일반테넌트,H&B,코스메틱,서울특별시 동작구
PIF28717,남성,30대,2022-10-15 4:10,멜본,61930,전문점/일반테넌트,패션의류,여성패션,서울특별시 도봉구
DYN89502,남성,30대,2021-08-16 7:40,타이거커피,20600,F&B,카페,커피,서울특별시 중랑구
YOJ63578,여성,30대,2024-01-16 17:35,보배반점,78300,F&B,레스토랑,중식,서울특별시 강남구
VYR35356,남성,50대,2024-06-20 12:16,테이스팅룸,76500,F&B,레스토랑,양식,서울특별시 동대문구
SWR78464,여성,40대,2021-05-04 6:25,모닝글로리,8800,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 동작구
FGK22093,여성,40대,2022-02-18 15:36,오마뎅,33500,F&B,레스토랑,델리,서울특별시 관악구
ZUQ05548,여성,30대,2022-07-22 13:28,동네카페,9100,F&B,카페,커피,서울특별시 도봉구
GKB93740,여성,20대,2024-06-19 21:24,H&M,39000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
HWN39762,여성,40대,2024-12-23 17:45,트리아농,46600,F&B,레스토랑,양식,서울특별시 동대문구
WHR57311,여성,30대,2021-12-08 13:05,후아유,89800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성북구
JQU65667,남성,30대,2024-12-19 15:46,닭칼국수,8500,F&B,푸드코트,일식,서울특별시 강남구
KMW57156,남성,50대,2022-11-05 8:27,후아유,45000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 노원구
ZMU60204,남성,30대,2022-11-21 15:33,홍콩반점0410,59000,F&B,레스토랑,중식,서울특별시 서초구
MFD92152,여성,20대,2021-11-02 21:53,베이직하우스,99600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 은평구
JVK27170,여성,50대,2023-08-13 9:04,벤큐,70000,전문점/일반테넌트,패션의류,여성의류,서울특별시 마포구
HZJ36450,여성,30대,2021-02-16 15:12,H&M,59000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 마포구
PNF21637,남성,30대,2025-10-11 23:10,카파,3000,F&B,테이크아웃,스위트,서울특별시 중구
LTC49771,여성,30대,2025-07-07 3:59,삼대국수회관,9900,F&B,레스토랑,한식,서울특별시 관악구
OPU13950,여성,50대,2023-08-03 17:38,오마뎅,22500,F&B,레스토랑,델리,서울특별시 강북구
FZP84496,남성,30대,2025-04-25 0:35,지오다노,124100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중구
DQE24984,여성,40대,2024-05-04 12:13,스무디킹,16000,F&B,카페,기타음료,서울특별시 구로구
ZXK54137,여성,40대,2021-04-07 18:38,교보문고,5000,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 성동구
MEC00013,여성,20대,2022-12-12 16:41,애슐리,9900,F&B,레스토랑,양식,서울특별시 노원구
UBS60623,여성,40대,2025-08-07 7:45,잇츠스킨,17100,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 광진구
DDJ02113,남성,40대,2024-10-16 0:52,토이플러스,35000,전문점/일반테넌트,라이프스타일,취미,서울특별시 마포구
SPH17929,여성,20대,2023-12-09 9:43,SPAO,9900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
HPY35025,여성,30대,2025-11-16 6:29,SPAO,6100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 광진구
XNE45935,여성,30대,2025-02-04 23:35,베이직하우스,109400,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
HOH40262,남성,30대,2024-07-06 8:44,SPAO,19900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
QUZ29780,여성,30대,2022-08-27 20:01,메가커피,6500,F&B,카페,기타음료,서울특별시 중랑구
ISH82902,여성,40대,2022-09-01 11:59,일바,5000,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 성북구
EBA03572,여성,20대,2022-03-06 13:42,스시&탕,40500,F&B,레스토랑,일식,서울특별시 동작구
EVF58125,남성,40대,2025-09-09 11:09,더페이스샵,10950,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 노원구
YRX83084,남성,20대,2024-08-20 19:45,알파문구,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 도봉구
ERF24917,여성,20대,2025-09-19 3:58,육쌈냉면,12000,F&B,레스토랑,한식,서울특별시 서대문구
OQA02684,남성,40대,2024-06-28 1:55,프라이스클럽,22800,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 노원구
ZOU20063,여성,40대,2024-08-12 20:09,베이직하우스,31400,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
IDX83215,여성,40대,2024-07-12 6:18,애슐리,10500,F&B,레스토랑,양식,서울특별시 마포구
VYG65951,남성,20대,2021-03-25 11:37,프라이스클럽,7300,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 강북구
CKC39576,여성,40대,2023-05-21 20:28,아디다스,115200,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 관악구
VPB10550,남성,30대,2023-04-18 6:18,오봉집,21600,F&B,레스토랑,한식,서울특별시 관악구
YPH79319,여성,30대,2024-03-16 14:00,타이거커피,19100,F&B,카페,커피,서울특별시 강동구
CWL31911,남성,30대,2024-04-22 22:48,샐러디,13210,F&B,푸드코트,기타F&B,서울특별시 도봉구
XCC94476,남성,40대,2021-07-05 20:29,감미옥,66000,F&B,레스토랑,한식,서울특별시 용산구
ZNT78884,여성,40대,2025-04-29 17:45,파머스마켓팥집,95600,F&B,레스토랑,한식,서울특별시 영등포구
NSQ87940,남성,40대,2022-08-27 22:06,동네카페,34100,F&B,카페,커피,서울특별시 영등포구
ERB64630,여성,40대,2023-03-11 0:11,솔브,59000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 강동구
WHR57311,여성,30대,2023-01-04 4:49,타코닷,88420,F&B,레스토랑,양식,서울특별시 성북구
MFJ10107,여성,30대,2021-05-19 3:06,스시선,18000,F&B,레스토랑,일식,서울특별시 동대문구
SQS68404,여성,30대,2024-12-12 6:41,롤링파스타,83500,F&B,레스토랑,양식,서울특별시 동대문구
CZW59129,남성,60대,2024-08-20 9:02,토이플러스,22000,전문점/일반테넌트,라이프스타일,취미,서울특별시 동작구
CBM74417,여성,40대,2025-11-24 15:35,스튜디오톰보이,39000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
DZT47703,여성,40대,2024-09-17 6:45,슈퍼타이,12900,F&B,레스토랑,중식,서울특별시 구로구
VPY97224,여성,30대,2025-02-12 4:41,카페마마스,12100,F&B,카페,커피,서울특별시 양천구
EAN90515,남성,50대,2025-04-02 16:18,홍콩반점0410,22000,F&B,레스토랑,중식,서울특별시 강북구
JQD87742,여성,30대,2023-12-27 7:45,후아유,9900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
OPH40040,여성,20대,2022-10-30 2:27,포메인,9000,F&B,레스토랑,아시안,서울특별시 은평구
WYA25975,여성,30대,2022-02-25 4:44,H&M,35000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 용산구
GLF01563,여성,30대,2025-02-12 17:47,간식여왕,6300,F&B,카페,기타음료,서울특별시 용산구
TVC54243,남성,50대,2021-04-26 9:40,강가,39900,F&B,레스토랑,양식,서울특별시 용산구
TSA09730,여성,20대,2023-10-31 19:14,방콕9,9500,F&B,레스토랑,중식,서울특별시 성동구
YXH34348,여성,60대,2025-08-18 10:10,테이스팅룸,46500,F&B,레스토랑,양식,서울특별시 강동구
NBR42956,여성,40대,2022-11-07 3:01,타코닷,54650,F&B,레스토랑,양식,서울특별시 은평구
TCT76265,여성,40대,2025-09-25 16:36,그래니살룬,30000,F&B,레스토랑,양식,서울특별시 마포구
JQU65667,남성,30대,2023-10-22 22:13,H&M,25000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
QUZ29780,여성,30대,2023-08-06 7:15,SPAO,6000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
VPB10550,남성,30대,2025-05-21 0:05,메가커피,28000,F&B,카페,기타음료,서울특별시 관악구
YVI59931,남성,50대,2024-12-20 14:05,박준,25200,전문점/일반테넌트,서비스,뷰티케어,서울특별시 강서구
PUQ93173,남성,40대,2023-12-21 16:26,SPAO,32900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
EFI27049,남성,40대,2024-06-14 15:46,토이플러스,66500,전문점/일반테넌트,라이프스타일,취미,서울특별시 중랑구
UDX95986,여성,30대,2024-05-15 15:03,타이거커피,5900,F&B,카페,커피,서울특별시 동대문구
IGM50413,여성,20대,2022-10-25 10:12,부띠끄1111,145700,전문점/일반테넌트,패션의류,여성의류,서울특별시 강동구
NXO27070,여성,30대,2021-01-28 22:37,아이레시피,13000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 도봉구
PFJ20740,여성,30대,2022-01-22 15:56,H&M,49000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
IUN87261,여성,20대,2021-12-19 13:50,지오다노,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
PXA55780,남성,50대,2023-09-02 12:05,아베크롬비,139800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 관악구
FEC18244,여성,40대,2023-04-19 9:13,알파문구,19000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 중구
VCC42009,여성,50대,2023-07-21 19:00,피그먼트,118800,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 송파구
SLA83981,여성,40대,2022-09-16 6:55,알파문구,11020,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 용산구
SPH17929,여성,20대,2023-12-16 7:55,사봉,13680,전문점/일반테넌트,H&B,코스메틱,서울특별시 강동구
ZOU20063,여성,40대,2024-10-15 6:20,베이직하우스,77400,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
YZA48567,여성,30대,2025-08-29 13:18,더바디샵,39000,전문점/일반테넌트,H&B,바디/향수,서울특별시 동작구
MJV47885,남성,40대,2021-12-05 17:16,플레이모빌,24000,전문점/일반테넌트,문화/레크리에이션,문화/전시,서울특별시 동작구
FDH70798,여성,30대,2022-09-01 5:38,타이거커피,5300,F&B,카페,커피,서울특별시 송파구
TZA45297,여성,40대,2024-02-12 19:20,고칸,6900,F&B,레스토랑,한식,서울특별시 성북구
IHZ84600,여성,30대,2021-09-21 5:20,커피빈,12500,F&B,카페,커피,서울특별시 종로구
CGR17900,여성,40대,2021-02-10 17:16,지오다노,56800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 구로구
